"PROPOSAL_ID","THREADNAME_USERS","EXECUTION_NUMBER","ELAPSED_MS_PER_EXEC","LATENCY_MS_PER_EXEC","IDLETIME_MS_PER_EXEC"
149,Single_Click_Operation_Proposal_149 149-2,1,30,30,0
149,Single_Click_Operation_Proposal_149 149-2,2,29,29,0
149,Single_Click_Operation_Proposal_149 149-2,3,29,29,0
149,Single_Click_Operation_Proposal_149 149-3,1,29,29,0
149,Single_Click_Operation_Proposal_149 149-3,2,29,29,0
149,Single_Click_Operation_Proposal_149 149-3,3,29,29,0
150,Single_Click_Operation_Proposal_150 150-1,1,33,33,0
150,Single_Click_Operation_Proposal_150 150-1,2,28,28,0
150,Single_Click_Operation_Proposal_150 150-1,3,30,30,0
150,Single_Click_Operation_Proposal_150 150-2,1,28,28,0
150,Single_Click_Operation_Proposal_150 150-2,2,29,29,0
150,Single_Click_Operation_Proposal_150 150-2,3,27,27,0
150,Single_Click_Operation_Proposal_150 150-3,1,41,41,0
150,Single_Click_Operation_Proposal_150 150-3,2,28,28,0
150,Single_Click_Operation_Proposal_150 150-3,3,28,27,0
151,Single_Click_Operation_Proposal_151 151-1,1,28,28,0
151,Single_Click_Operation_Proposal_151 151-1,2,28,28,0
151,Single_Click_Operation_Proposal_151 151-1,3,28,28,0
151,Single_Click_Operation_Proposal_151 151-2,1,28,28,0
151,Single_Click_Operation_Proposal_151 151-2,2,30,30,0
151,Single_Click_Operation_Proposal_151 151-2,3,30,30,0
151,Single_Click_Operation_Proposal_151 151-3,1,30,30,0
151,Single_Click_Operation_Proposal_151 151-3,2,30,30,0
151,Single_Click_Operation_Proposal_151 151-3,3,30,30,0
152,Single_Click_Operation_Proposal_152 152-1,1,30,30,0
152,Single_Click_Operation_Proposal_152 152-1,2,29,29,0
152,Single_Click_Operation_Proposal_152 152-1,3,28,28,0
152,Single_Click_Operation_Proposal_152 152-2,1,37,37,0
152,Single_Click_Operation_Proposal_152 152-2,2,32,32,0
152,Single_Click_Operation_Proposal_152 152-2,3,28,28,0
152,Single_Click_Operation_Proposal_152 152-3,1,27,26,0
152,Single_Click_Operation_Proposal_152 152-3,2,28,28,0
152,Single_Click_Operation_Proposal_152 152-3,3,30,30,0
153,Single_Click_Operation_Proposal_153 153-1,1,29,28,0
153,Single_Click_Operation_Proposal_153 153-1,2,31,31,0
153,Single_Click_Operation_Proposal_153 153-1,3,31,31,0
153,Single_Click_Operation_Proposal_153 153-2,1,28,28,0
153,Single_Click_Operation_Proposal_153 153-2,2,27,27,0
153,Single_Click_Operation_Proposal_153 153-2,3,28,28,0
153,Single_Click_Operation_Proposal_153 153-3,1,30,30,0
153,Single_Click_Operation_Proposal_153 153-3,2,45,45,0
153,Single_Click_Operation_Proposal_153 153-3,3,30,30,0
154,Single_Click_Operation_Proposal_154 154-1,1,32,32,0
154,Single_Click_Operation_Proposal_154 154-1,2,29,29,0
154,Single_Click_Operation_Proposal_154 154-1,3,29,29,0
154,Single_Click_Operation_Proposal_154 154-2,1,28,28,0
154,Single_Click_Operation_Proposal_154 154-2,2,32,32,0
154,Single_Click_Operation_Proposal_154 154-2,3,29,29,0
154,Single_Click_Operation_Proposal_154 154-3,1,31,31,0
154,Single_Click_Operation_Proposal_154 154-3,2,30,30,0
154,Single_Click_Operation_Proposal_154 154-3,3,29,29,0
155,Single_Click_Operation_Proposal_155 155-1,1,28,28,0
155,Single_Click_Operation_Proposal_155 155-1,2,30,30,0
155,Single_Click_Operation_Proposal_155 155-1,3,28,28,0
155,Single_Click_Operation_Proposal_155 155-2,1,29,29,0
155,Single_Click_Operation_Proposal_155 155-2,2,28,28,0
155,Single_Click_Operation_Proposal_155 155-2,3,34,34,0
155,Single_Click_Operation_Proposal_155 155-3,1,30,30,0
155,Single_Click_Operation_Proposal_155 155-3,2,28,28,0
155,Single_Click_Operation_Proposal_155 155-3,3,29,29,0
156,Single_Click_Operation_Proposal_156 156-1,1,28,28,0
156,Single_Click_Operation_Proposal_156 156-1,2,29,29,0
156,Single_Click_Operation_Proposal_156 156-1,3,31,31,0
156,Single_Click_Operation_Proposal_156 156-2,1,34,34,0
156,Single_Click_Operation_Proposal_156 156-2,2,30,30,0
156,Single_Click_Operation_Proposal_156 156-2,3,29,29,0
156,Single_Click_Operation_Proposal_156 156-3,1,28,28,0
156,Single_Click_Operation_Proposal_156 156-3,2,28,28,0
156,Single_Click_Operation_Proposal_156 156-3,3,28,28,0
157,Single_Click_Operation_Proposal_157 157-1,1,28,28,0
157,Single_Click_Operation_Proposal_157 157-1,2,28,28,0
157,Single_Click_Operation_Proposal_157 157-1,3,33,33,0
157,Single_Click_Operation_Proposal_157 157-2,1,31,31,0
157,Single_Click_Operation_Proposal_157 157-2,2,28,28,0
157,Single_Click_Operation_Proposal_157 157-2,3,29,29,0
157,Single_Click_Operation_Proposal_157 157-3,1,30,30,0
157,Single_Click_Operation_Proposal_157 157-3,2,29,29,0
157,Single_Click_Operation_Proposal_157 157-3,3,30,30,0
158,Single_Click_Operation_Proposal_158 158-1,1,29,29,0
158,Single_Click_Operation_Proposal_158 158-1,2,29,28,0
158,Single_Click_Operation_Proposal_158 158-1,3,29,29,0
158,Single_Click_Operation_Proposal_158 158-2,1,27,27,0
158,Single_Click_Operation_Proposal_158 158-2,2,29,29,0
158,Single_Click_Operation_Proposal_158 158-2,3,28,28,0
158,Single_Click_Operation_Proposal_158 158-3,1,27,27,0
158,Single_Click_Operation_Proposal_158 158-3,2,29,29,0
158,Single_Click_Operation_Proposal_158 158-3,3,29,29,0
159,Single_Click_Operation_Proposal_159 159-1,1,28,28,0
159,Single_Click_Operation_Proposal_159 159-1,2,28,28,0
159,Single_Click_Operation_Proposal_159 159-1,3,29,29,0
159,Single_Click_Operation_Proposal_159 159-2,1,28,28,0
159,Single_Click_Operation_Proposal_159 159-2,2,30,30,0
159,Single_Click_Operation_Proposal_159 159-2,3,34,34,0
159,Single_Click_Operation_Proposal_159 159-3,1,29,29,0
159,Single_Click_Operation_Proposal_159 159-3,2,29,29,0
159,Single_Click_Operation_Proposal_159 159-3,3,34,34,0
160,Single_Click_Operation_Proposal_160 160-1,1,30,30,0
160,Single_Click_Operation_Proposal_160 160-1,2,29,29,0
160,Single_Click_Operation_Proposal_160 160-1,3,30,30,0
160,Single_Click_Operation_Proposal_160 160-2,1,31,31,0
160,Single_Click_Operation_Proposal_160 160-2,2,30,30,0
160,Single_Click_Operation_Proposal_160 160-2,3,41,41,0
160,Single_Click_Operation_Proposal_160 160-3,1,27,27,0
160,Single_Click_Operation_Proposal_160 160-3,2,30,30,0
160,Single_Click_Operation_Proposal_160 160-3,3,29,29,0
161,Single_Click_Operation_Proposal_161 161-1,1,31,31,0
161,Single_Click_Operation_Proposal_161 161-1,2,29,29,0
161,Single_Click_Operation_Proposal_161 161-1,3,28,28,0
161,Single_Click_Operation_Proposal_161 161-2,1,29,29,0
161,Single_Click_Operation_Proposal_161 161-2,2,28,27,0
161,Single_Click_Operation_Proposal_161 161-2,3,29,29,0
161,Single_Click_Operation_Proposal_161 161-3,1,29,29,0
161,Single_Click_Operation_Proposal_161 161-3,2,33,33,0
161,Single_Click_Operation_Proposal_161 161-3,3,40,40,0
162,Single_Click_Operation_Proposal_162 162-1,1,28,28,0
162,Single_Click_Operation_Proposal_162 162-1,2,29,29,0
162,Single_Click_Operation_Proposal_162 162-1,3,29,29,0
162,Single_Click_Operation_Proposal_162 162-2,1,29,29,0
162,Single_Click_Operation_Proposal_162 162-2,2,30,30,0
162,Single_Click_Operation_Proposal_162 162-2,3,29,29,0
162,Single_Click_Operation_Proposal_162 162-3,1,32,32,0
162,Single_Click_Operation_Proposal_162 162-3,2,33,33,0
162,Single_Click_Operation_Proposal_162 162-3,3,29,29,0
163,Single_Click_Operation_Proposal_163 163-1,1,28,28,0
163,Single_Click_Operation_Proposal_163 163-1,2,31,31,0
163,Single_Click_Operation_Proposal_163 163-1,3,29,29,0
163,Single_Click_Operation_Proposal_163 163-2,1,41,41,0
163,Single_Click_Operation_Proposal_163 163-2,2,30,30,0
163,Single_Click_Operation_Proposal_163 163-2,3,30,30,0
163,Single_Click_Operation_Proposal_163 163-3,1,30,30,0
163,Single_Click_Operation_Proposal_163 163-3,2,29,28,0
163,Single_Click_Operation_Proposal_163 163-3,3,29,29,0
164,Single_Click_Operation_Proposal_164 164-1,1,32,32,0
164,Single_Click_Operation_Proposal_164 164-1,2,30,30,0
164,Single_Click_Operation_Proposal_164 164-1,3,32,32,0
164,Single_Click_Operation_Proposal_164 164-2,1,30,30,0
164,Single_Click_Operation_Proposal_164 164-2,2,30,30,0
164,Single_Click_Operation_Proposal_164 164-2,3,30,30,0
164,Single_Click_Operation_Proposal_164 164-3,1,28,28,0
164,Single_Click_Operation_Proposal_164 164-3,2,30,30,0
164,Single_Click_Operation_Proposal_164 164-3,3,30,30,0
165,Single_Click_Operation_Proposal_165 165-1,1,29,29,0
165,Single_Click_Operation_Proposal_165 165-1,2,31,31,0
165,Single_Click_Operation_Proposal_165 165-1,3,31,31,0
165,Single_Click_Operation_Proposal_165 165-2,1,29,29,0
165,Single_Click_Operation_Proposal_165 165-2,2,29,29,0
165,Single_Click_Operation_Proposal_165 165-2,3,30,30,0
165,Single_Click_Operation_Proposal_165 165-3,1,29,29,0
165,Single_Click_Operation_Proposal_165 165-3,2,30,30,0
165,Single_Click_Operation_Proposal_165 165-3,3,30,30,0
166,Single_Click_Operation_Proposal_166 166-1,1,31,31,0
166,Single_Click_Operation_Proposal_166 166-1,2,33,33,0
166,Single_Click_Operation_Proposal_166 166-1,3,29,29,0
166,Single_Click_Operation_Proposal_166 166-2,1,29,29,0
166,Single_Click_Operation_Proposal_166 166-2,2,30,30,0
166,Single_Click_Operation_Proposal_166 166-2,3,30,30,0
166,Single_Click_Operation_Proposal_166 166-3,1,29,29,0
166,Single_Click_Operation_Proposal_166 166-3,2,29,29,0
166,Single_Click_Operation_Proposal_166 166-3,3,30,30,0
167,Single_Click_Operation_Proposal_167 167-1,1,30,30,0
167,Single_Click_Operation_Proposal_167 167-1,2,30,30,0
167,Single_Click_Operation_Proposal_167 167-1,3,29,29,0
167,Single_Click_Operation_Proposal_167 167-2,1,29,29,0
167,Single_Click_Operation_Proposal_167 167-2,2,29,29,0
167,Single_Click_Operation_Proposal_167 167-2,3,29,29,0
167,Single_Click_Operation_Proposal_167 167-3,1,29,29,0
167,Single_Click_Operation_Proposal_167 167-3,2,31,31,0
167,Single_Click_Operation_Proposal_167 167-3,3,31,31,0
168,Single_Click_Operation_Proposal_168 168-1,1,30,30,0
168,Single_Click_Operation_Proposal_168 168-1,2,31,31,0
168,Single_Click_Operation_Proposal_168 168-1,3,30,30,0
168,Single_Click_Operation_Proposal_168 168-2,1,32,32,0
168,Single_Click_Operation_Proposal_168 168-2,2,32,32,0
168,Single_Click_Operation_Proposal_168 168-2,3,31,30,0
168,Single_Click_Operation_Proposal_168 168-3,1,31,31,0
168,Single_Click_Operation_Proposal_168 168-3,2,30,30,0
168,Single_Click_Operation_Proposal_168 168-3,3,29,29,0
169,Single_Click_Operation_Proposal_169 169-1,1,29,29,0
169,Single_Click_Operation_Proposal_169 169-1,2,30,30,0
169,Single_Click_Operation_Proposal_169 169-1,3,30,30,0
169,Single_Click_Operation_Proposal_169 169-2,1,29,29,0
169,Single_Click_Operation_Proposal_169 169-2,2,30,30,0
169,Single_Click_Operation_Proposal_169 169-2,3,32,32,0
169,Single_Click_Operation_Proposal_169 169-3,1,31,31,0
169,Single_Click_Operation_Proposal_169 169-3,2,31,31,0
169,Single_Click_Operation_Proposal_169 169-3,3,30,30,0
170,Single_Click_Operation_Proposal_170 170-1,1,30,30,0
170,Single_Click_Operation_Proposal_170 170-1,2,29,29,0
170,Single_Click_Operation_Proposal_170 170-1,3,31,31,0
170,Single_Click_Operation_Proposal_170 170-2,1,30,30,0
170,Single_Click_Operation_Proposal_170 170-2,2,34,34,0
170,Single_Click_Operation_Proposal_170 170-2,3,29,29,0
170,Single_Click_Operation_Proposal_170 170-3,1,31,31,0
170,Single_Click_Operation_Proposal_170 170-3,2,29,29,0
170,Single_Click_Operation_Proposal_170 170-3,3,38,38,0
171,Single_Click_Operation_Proposal_171 171-1,1,30,30,0
171,Single_Click_Operation_Proposal_171 171-1,2,31,31,0
171,Single_Click_Operation_Proposal_171 171-1,3,28,28,0
171,Single_Click_Operation_Proposal_171 171-2,1,29,29,0
171,Single_Click_Operation_Proposal_171 171-2,2,30,30,0
171,Single_Click_Operation_Proposal_171 171-2,3,32,32,0
171,Single_Click_Operation_Proposal_171 171-3,1,28,28,0
171,Single_Click_Operation_Proposal_171 171-3,2,31,31,0
171,Single_Click_Operation_Proposal_171 171-3,3,29,29,0
172,Single_Click_Operation_Proposal_172 172-1,1,31,31,0
172,Single_Click_Operation_Proposal_172 172-1,2,30,30,0
172,Single_Click_Operation_Proposal_172 172-1,3,33,33,0
172,Single_Click_Operation_Proposal_172 172-2,1,54,54,0
172,Single_Click_Operation_Proposal_172 172-2,2,28,28,0
172,Single_Click_Operation_Proposal_172 172-2,3,30,30,0
172,Single_Click_Operation_Proposal_172 172-3,1,31,31,0
172,Single_Click_Operation_Proposal_172 172-3,2,29,29,0
172,Single_Click_Operation_Proposal_172 172-3,3,32,32,0
173,Single_Click_Operation_Proposal_173 173-1,1,28,28,0
173,Single_Click_Operation_Proposal_173 173-1,2,28,28,0
173,Single_Click_Operation_Proposal_173 173-1,3,29,29,0
173,Single_Click_Operation_Proposal_173 173-2,1,30,30,0
173,Single_Click_Operation_Proposal_173 173-2,2,29,29,0
173,Single_Click_Operation_Proposal_173 173-2,3,29,29,0
173,Single_Click_Operation_Proposal_173 173-3,1,29,29,0
173,Single_Click_Operation_Proposal_173 173-3,2,28,28,0
173,Single_Click_Operation_Proposal_173 173-3,3,29,29,0
174,Single_Click_Operation_Proposal_174 174-1,1,28,28,0
174,Single_Click_Operation_Proposal_174 174-1,2,28,28,0
174,Single_Click_Operation_Proposal_174 174-1,3,30,30,0
174,Single_Click_Operation_Proposal_174 174-2,1,29,29,0
174,Single_Click_Operation_Proposal_174 174-2,2,29,29,0
174,Single_Click_Operation_Proposal_174 174-2,3,30,30,0
174,Single_Click_Operation_Proposal_174 174-3,1,31,31,0
174,Single_Click_Operation_Proposal_174 174-3,2,30,30,0
174,Single_Click_Operation_Proposal_174 174-3,3,29,29,0
175,Single_Click_Operation_Proposal_175 175-1,1,29,29,0
175,Single_Click_Operation_Proposal_175 175-1,2,32,32,0
175,Single_Click_Operation_Proposal_175 175-1,3,36,36,0
175,Single_Click_Operation_Proposal_175 175-2,1,29,29,0
175,Single_Click_Operation_Proposal_175 175-2,2,28,28,0
175,Single_Click_Operation_Proposal_175 175-2,3,30,30,0
175,Single_Click_Operation_Proposal_175 175-3,1,30,29,0
175,Single_Click_Operation_Proposal_175 175-3,2,30,30,0
175,Single_Click_Operation_Proposal_175 175-3,3,30,30,0
176,Single_Click_Operation_Proposal_176 176-1,1,29,29,0
176,Single_Click_Operation_Proposal_176 176-1,2,28,28,0
176,Single_Click_Operation_Proposal_176 176-1,3,28,28,0
176,Single_Click_Operation_Proposal_176 176-2,1,28,28,0
176,Single_Click_Operation_Proposal_176 176-2,2,29,29,0
176,Single_Click_Operation_Proposal_176 176-2,3,30,30,0
176,Single_Click_Operation_Proposal_176 176-3,1,29,29,0
176,Single_Click_Operation_Proposal_176 176-3,2,28,28,0
176,Single_Click_Operation_Proposal_176 176-3,3,30,30,0
177,Single_Click_Operation_Proposal_177 177-1,1,30,30,0
177,Single_Click_Operation_Proposal_177 177-1,2,29,29,0
177,Single_Click_Operation_Proposal_177 177-1,3,28,28,0
177,Single_Click_Operation_Proposal_177 177-2,1,30,30,0
177,Single_Click_Operation_Proposal_177 177-2,2,29,29,0
177,Single_Click_Operation_Proposal_177 177-2,3,28,28,0
177,Single_Click_Operation_Proposal_177 177-3,1,29,29,0
177,Single_Click_Operation_Proposal_177 177-3,2,28,28,0
177,Single_Click_Operation_Proposal_177 177-3,3,30,30,0
178,Single_Click_Operation_Proposal_178 178-1,1,29,29,0
178,Single_Click_Operation_Proposal_178 178-1,2,28,28,0
178,Single_Click_Operation_Proposal_178 178-1,3,29,29,0
178,Single_Click_Operation_Proposal_178 178-2,1,29,29,0
178,Single_Click_Operation_Proposal_178 178-2,2,30,30,0
178,Single_Click_Operation_Proposal_178 178-2,3,30,30,0
178,Single_Click_Operation_Proposal_178 178-3,1,30,30,0
178,Single_Click_Operation_Proposal_178 178-3,2,29,29,0
178,Single_Click_Operation_Proposal_178 178-3,3,28,28,0
179,Single_Click_Operation_Proposal_179 179-1,1,30,30,0
179,Single_Click_Operation_Proposal_179 179-1,2,30,30,0
179,Single_Click_Operation_Proposal_179 179-1,3,29,29,0
179,Single_Click_Operation_Proposal_179 179-2,1,31,31,0
179,Single_Click_Operation_Proposal_179 179-2,2,29,29,0
179,Single_Click_Operation_Proposal_179 179-2,3,41,41,0
179,Single_Click_Operation_Proposal_179 179-3,1,29,29,0
179,Single_Click_Operation_Proposal_179 179-3,2,29,29,0
179,Single_Click_Operation_Proposal_179 179-3,3,27,27,0
180,Single_Click_Operation_Proposal_180 180-1,1,31,31,0
180,Single_Click_Operation_Proposal_180 180-1,2,30,30,0
180,Single_Click_Operation_Proposal_180 180-1,3,29,29,0
180,Single_Click_Operation_Proposal_180 180-2,1,30,30,0
180,Single_Click_Operation_Proposal_180 180-2,2,29,29,0
180,Single_Click_Operation_Proposal_180 180-2,3,30,30,0
180,Single_Click_Operation_Proposal_180 180-3,1,29,28,0
180,Single_Click_Operation_Proposal_180 180-3,2,31,31,0
180,Single_Click_Operation_Proposal_180 180-3,3,30,30,0
181,Single_Click_Operation_Proposal_181 181-1,1,39,39,0
181,Single_Click_Operation_Proposal_181 181-1,2,28,28,0
181,Single_Click_Operation_Proposal_181 181-1,3,28,28,0
181,Single_Click_Operation_Proposal_181 181-2,1,28,28,0
181,Single_Click_Operation_Proposal_181 181-2,2,28,28,0
181,Single_Click_Operation_Proposal_181 181-2,3,28,28,0
181,Single_Click_Operation_Proposal_181 181-3,1,28,28,0
181,Single_Click_Operation_Proposal_181 181-3,2,31,31,0
181,Single_Click_Operation_Proposal_181 181-3,3,29,29,0
182,Single_Click_Operation_Proposal_182 182-1,1,29,29,0
182,Single_Click_Operation_Proposal_182 182-1,2,27,27,0
182,Single_Click_Operation_Proposal_182 182-1,3,30,30,0
182,Single_Click_Operation_Proposal_182 182-2,1,30,30,0
182,Single_Click_Operation_Proposal_182 182-2,2,28,28,0
182,Single_Click_Operation_Proposal_182 182-2,3,28,28,0
182,Single_Click_Operation_Proposal_182 182-3,1,28,28,0
182,Single_Click_Operation_Proposal_182 182-3,2,29,29,0
182,Single_Click_Operation_Proposal_182 182-3,3,28,28,0
183,Single_Click_Operation_Proposal_183 183-1,1,30,30,0
183,Single_Click_Operation_Proposal_183 183-1,2,27,27,0
183,Single_Click_Operation_Proposal_183 183-1,3,29,29,0
183,Single_Click_Operation_Proposal_183 183-2,1,28,28,0
183,Single_Click_Operation_Proposal_183 183-2,2,27,27,0
183,Single_Click_Operation_Proposal_183 183-2,3,27,27,0
183,Single_Click_Operation_Proposal_183 183-3,1,27,27,0
183,Single_Click_Operation_Proposal_183 183-3,2,30,30,0
183,Single_Click_Operation_Proposal_183 183-3,3,29,29,0
184,Single_Click_Operation_Proposal_184 184-1,1,32,32,0
184,Single_Click_Operation_Proposal_184 184-1,2,29,29,0
184,Single_Click_Operation_Proposal_184 184-1,3,29,29,0
184,Single_Click_Operation_Proposal_184 184-2,1,29,29,0
184,Single_Click_Operation_Proposal_184 184-2,2,30,30,0
184,Single_Click_Operation_Proposal_184 184-2,3,27,27,0
184,Single_Click_Operation_Proposal_184 184-3,1,29,29,0
184,Single_Click_Operation_Proposal_184 184-3,2,29,29,0
184,Single_Click_Operation_Proposal_184 184-3,3,29,29,0
185,Single_Click_Operation_Proposal_185 185-1,1,28,28,0
185,Single_Click_Operation_Proposal_185 185-1,2,28,28,0
185,Single_Click_Operation_Proposal_185 185-1,3,27,27,0
185,Single_Click_Operation_Proposal_185 185-2,1,30,30,0
185,Single_Click_Operation_Proposal_185 185-2,2,31,31,0
185,Single_Click_Operation_Proposal_185 185-2,3,27,27,0
185,Single_Click_Operation_Proposal_185 185-3,1,27,27,0
185,Single_Click_Operation_Proposal_185 185-3,2,29,29,0
185,Single_Click_Operation_Proposal_185 185-3,3,29,29,0
186,Single_Click_Operation_Proposal_186 186-1,1,28,28,0
186,Single_Click_Operation_Proposal_186 186-1,2,29,29,0
186,Single_Click_Operation_Proposal_186 186-1,3,32,32,0
186,Single_Click_Operation_Proposal_186 186-2,1,29,29,0
186,Single_Click_Operation_Proposal_186 186-2,2,29,29,0
186,Single_Click_Operation_Proposal_186 186-2,3,36,36,0
186,Single_Click_Operation_Proposal_186 186-3,1,28,28,0
186,Single_Click_Operation_Proposal_186 186-3,2,30,30,0
186,Single_Click_Operation_Proposal_186 186-3,3,28,28,0
187,Single_Click_Operation_Proposal_187 187-1,1,28,28,0
187,Single_Click_Operation_Proposal_187 187-1,2,29,29,0
187,Single_Click_Operation_Proposal_187 187-1,3,28,28,0
187,Single_Click_Operation_Proposal_187 187-2,1,28,28,0
187,Single_Click_Operation_Proposal_187 187-2,2,27,27,0
187,Single_Click_Operation_Proposal_187 187-2,3,28,28,0
187,Single_Click_Operation_Proposal_187 187-3,1,30,30,0
187,Single_Click_Operation_Proposal_187 187-3,2,33,33,0
187,Single_Click_Operation_Proposal_187 187-3,3,33,33,0
188,Single_Click_Operation_Proposal_188 188-1,1,39,39,0
188,Single_Click_Operation_Proposal_188 188-1,2,37,37,0
188,Single_Click_Operation_Proposal_188 188-1,3,32,32,0
188,Single_Click_Operation_Proposal_188 188-2,1,31,31,0
188,Single_Click_Operation_Proposal_188 188-2,2,38,38,0
188,Single_Click_Operation_Proposal_188 188-2,3,30,30,0
188,Single_Click_Operation_Proposal_188 188-3,1,29,29,0
188,Single_Click_Operation_Proposal_188 188-3,2,29,29,0
188,Single_Click_Operation_Proposal_188 188-3,3,28,28,0
189,Single_Click_Operation_Proposal_189 189-1,1,29,29,0
189,Single_Click_Operation_Proposal_189 189-1,2,39,39,0
189,Single_Click_Operation_Proposal_189 189-1,3,30,29,0
189,Single_Click_Operation_Proposal_189 189-2,1,30,30,0
189,Single_Click_Operation_Proposal_189 189-2,2,30,30,0
189,Single_Click_Operation_Proposal_189 189-2,3,29,29,0
189,Single_Click_Operation_Proposal_189 189-3,1,29,29,0
189,Single_Click_Operation_Proposal_189 189-3,2,30,30,0
189,Single_Click_Operation_Proposal_189 189-3,3,30,30,0
190,Single_Click_Operation_Proposal_190 190-1,1,30,30,0
190,Single_Click_Operation_Proposal_190 190-1,2,29,29,0
190,Single_Click_Operation_Proposal_190 190-1,3,29,28,0
190,Single_Click_Operation_Proposal_190 190-2,1,30,30,0
190,Single_Click_Operation_Proposal_190 190-2,2,29,29,0
190,Single_Click_Operation_Proposal_190 190-2,3,28,28,0
190,Single_Click_Operation_Proposal_190 190-3,1,31,31,0
190,Single_Click_Operation_Proposal_190 190-3,2,27,27,0
190,Single_Click_Operation_Proposal_190 190-3,3,25,25,0
191,Single_Click_Operation_Proposal_191 191-1,1,28,28,0
191,Single_Click_Operation_Proposal_191 191-1,2,30,30,0
191,Single_Click_Operation_Proposal_191 191-1,3,27,27,0
191,Single_Click_Operation_Proposal_191 191-2,1,27,27,0
191,Single_Click_Operation_Proposal_191 191-2,2,29,29,0
191,Single_Click_Operation_Proposal_191 191-2,3,31,31,0
191,Single_Click_Operation_Proposal_191 191-3,1,28,28,0
191,Single_Click_Operation_Proposal_191 191-3,2,26,26,0
191,Single_Click_Operation_Proposal_191 191-3,3,29,29,0
192,Single_Click_Operation_Proposal_192 192-1,1,29,29,0
192,Single_Click_Operation_Proposal_192 192-1,2,28,28,0
192,Single_Click_Operation_Proposal_192 192-1,3,29,29,0
192,Single_Click_Operation_Proposal_192 192-2,1,28,28,0
192,Single_Click_Operation_Proposal_192 192-2,2,28,28,0
192,Single_Click_Operation_Proposal_192 192-2,3,28,28,0
192,Single_Click_Operation_Proposal_192 192-3,1,29,29,0
192,Single_Click_Operation_Proposal_192 192-3,2,29,29,0
192,Single_Click_Operation_Proposal_192 192-3,3,30,30,0
193,Single_Click_Operation_Proposal_193 193-1,1,29,29,0
193,Single_Click_Operation_Proposal_193 193-1,2,29,29,0
193,Single_Click_Operation_Proposal_193 193-1,3,29,29,0
193,Single_Click_Operation_Proposal_193 193-2,1,29,29,0
193,Single_Click_Operation_Proposal_193 193-2,2,29,29,0
193,Single_Click_Operation_Proposal_193 193-2,3,29,29,0
193,Single_Click_Operation_Proposal_193 193-3,1,28,28,0
193,Single_Click_Operation_Proposal_193 193-3,2,30,30,0
193,Single_Click_Operation_Proposal_193 193-3,3,29,29,0
194,Single_Click_Operation_Proposal_194 194-1,1,31,31,0
194,Single_Click_Operation_Proposal_194 194-1,2,29,29,0
194,Single_Click_Operation_Proposal_194 194-1,3,28,28,0
194,Single_Click_Operation_Proposal_194 194-2,1,28,28,0
194,Single_Click_Operation_Proposal_194 194-2,2,28,27,0
194,Single_Click_Operation_Proposal_194 194-2,3,29,29,0
194,Single_Click_Operation_Proposal_194 194-3,1,31,31,0
194,Single_Click_Operation_Proposal_194 194-3,2,28,28,0
194,Single_Click_Operation_Proposal_194 194-3,3,29,29,0
195,Single_Click_Operation_Proposal_195 195-1,1,29,29,0
195,Single_Click_Operation_Proposal_195 195-1,2,30,30,0
195,Single_Click_Operation_Proposal_195 195-1,3,28,28,0
195,Single_Click_Operation_Proposal_195 195-2,1,27,27,0
195,Single_Click_Operation_Proposal_195 195-2,2,27,27,0
195,Single_Click_Operation_Proposal_195 195-2,3,35,35,0
195,Single_Click_Operation_Proposal_195 195-3,1,28,28,0
195,Single_Click_Operation_Proposal_195 195-3,2,34,34,0
195,Single_Click_Operation_Proposal_195 195-3,3,29,29,0
196,Single_Click_Operation_Proposal_196 196-1,1,27,27,0
196,Single_Click_Operation_Proposal_196 196-1,2,29,29,0
196,Single_Click_Operation_Proposal_196 196-1,3,30,30,0
196,Single_Click_Operation_Proposal_196 196-2,1,27,27,0
196,Single_Click_Operation_Proposal_196 196-2,2,29,29,0
196,Single_Click_Operation_Proposal_196 196-2,3,29,29,0
196,Single_Click_Operation_Proposal_196 196-3,1,30,30,0
196,Single_Click_Operation_Proposal_196 196-3,2,28,28,0
196,Single_Click_Operation_Proposal_196 196-3,3,28,28,0
197,Single_Click_Operation_Proposal_197 197-1,1,30,30,0
197,Single_Click_Operation_Proposal_197 197-1,2,27,27,0
197,Single_Click_Operation_Proposal_197 197-1,3,30,30,0
197,Single_Click_Operation_Proposal_197 197-2,1,65,65,0
197,Single_Click_Operation_Proposal_197 197-2,2,30,30,0
197,Single_Click_Operation_Proposal_197 197-2,3,29,29,0
197,Single_Click_Operation_Proposal_197 197-3,1,31,31,0
197,Single_Click_Operation_Proposal_197 197-3,2,31,31,0
197,Single_Click_Operation_Proposal_197 197-3,3,28,27,0
198,Single_Click_Operation_Proposal_198 198-1,1,30,30,0
198,Single_Click_Operation_Proposal_198 198-1,2,28,28,0
198,Single_Click_Operation_Proposal_198 198-1,3,26,26,0
198,Single_Click_Operation_Proposal_198 198-2,1,28,28,0
198,Single_Click_Operation_Proposal_198 198-2,2,27,27,0
198,Single_Click_Operation_Proposal_198 198-2,3,27,27,0
198,Single_Click_Operation_Proposal_198 198-3,1,29,29,0
198,Single_Click_Operation_Proposal_198 198-3,2,29,29,0
198,Single_Click_Operation_Proposal_198 198-3,3,29,29,0
199,Single_Click_Operation_Proposal_199 199-1,1,29,29,0
